,attraction_id,category,name,description,address,areacode,image,iamge2,mapx,mapy,score,readcount
0,129194,6,가나아트파크,"가나아트파크(전, 장흥아트파크)는 1984년 국내 최초 사립미술관인 토탈미술관이 그 전신으로 2005년 모회사 가나아트센터에서 인수하여 조각공원을 중심으로 설립되었다. 이후 2006년 미술관과 공연장, 어린이체험관, 가나 제1아틀리에를 개관하여 2008년 가나 제2아틀리에가 열렸다.<br/>2013년 가나아트파크 미술관이 '가나어린이미술관'으로 블루스페이스가 국내 최초'피카소어린이미술관'으로 탈바꿈하면서 어린이를 비롯하여 전 계층을 아우르는 예술복합공간으로 자리매김 하였다.",경기도 양주시 장흥면 권율로 117,31,http://tong.visitkorea.or.kr/cms/resource/46/2010746_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2010746_image3_1.jpg,126.9497496852,37.7254519094,0.0,29947
1,2732489,6,가야금테마공원,"가야금산조기념관은 유수한 역사를 지닌 가야금의 흐름을 한눈에 볼 수 있도록 갖가지 가야금 관련 유물과 자료를 전시한 국내 유일의 기념관으로 가야금산조에 대해 생소한 초보자들도 쉽게 접하고 체험할 수 있는 국악의 산 교육장 역할을 하고 있으며 가야금산조를 창시한 악성 김창조선생을 선양하고 영암이 가야금산조의 본향(뿌리)으로서 역사성을 고취하기 위해 기념관을 조성하였다. <br>전시관에는 각종 국악기와 음향, 영상자료, 가야금산조 관련 6대류파 기증품을 언제든 관람할 수 있고, 250여명이 관람할 수 있는 산조공연장은 가야금 연주와 국악행사를 치를 수 있다.",전라남도 영암군 영암읍 기찬랜드로 19-10,38,http://tong.visitkorea.or.kr/cms/resource/90/2732490_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/2732490_image2_1.jpg,126.6853841377,34.7916054707,0.0,0
2,2569515,6,감성마을 이외수 문학관,"작가 이외수의 작업실은 문하생들과 독자들, 여행객들이 다녀가는 곳으로 일찍부터 유명했다. 화천을 경유하던 이들은 반드시 그의 집에 들러 밥 한 그릇을 청하곤 했다. 그래서 아예 그를 촌장으로 한 감성테마 문학공원을 만들어 보다 많은 이들이 이곳을 찾게 했으니 그게 바로 감성테마 문학공원이다. 화천군 상서면 다목리에 위치하고 있는 이곳은 작가의 집필실과 방문객들을 만나는 자리인 모월당, 모월교, 생태주차장 등으로 구성되어 있다.<br>",강원도 화천군 상서면 감성마을길 157,32,http://tong.visitkorea.or.kr/cms/resource/93/2566293_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/2566293_image3_1.jpg,127.5162822381,38.1665774939,0.0,56
3,2769571,6,거꾸로천문대,"거꾸로천문대는 충북 청주시 서원구 남이면에 자리 잡고 있다. 이곳은 별, 우주, 과학을 사랑하는 사람들이 모인 상상 공간이다. 어린이들과 함께 웃으며, 즐겁게 우주에 대해 탐구하는 곳이다. 또한 우주와 과학에 대해 말하고 듣고 상상한다. 천문대는 수년간 다양한 어린이들을 만나고 별을 보며 최고의 교육 커리큘럼과 최적의 관측 시설을 개발해왔다. 체험 프로그램은 기초 과정, 토론 과정, 탐구 과정, 심화 과정으로 나뉜다.",충청북도 청주시 서원구 남이면 양촌길 51-8,33,http://tong.visitkorea.or.kr/cms/resource/12/2769612_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2769612_image2_1.jpg,127.460838122,36.586434388,0.0,0
4,2031645,6,거제 알로에테마파크,"거제시 거제면에 위치한 거제 알로에테마파크는 2014년 12월에 개장했다. 그동안 알로에는 주로 음료나 화장품으로 사용해왔는데, 이곳에서는 알로에를 직접 눈으로 감상도 하고, 다양한 제품을 입으로 맛도 보고, 알로에를 화분에 심어 가져가고, 족욕을 즐기고, 알로에 초콜릿이나 알로에 푸딩 등을 직접 만들어 먹는 등 다야한 체험도 할 수 있다. <br>",경상남도 거제시 거제면 거제남서로 3937,36,http://tong.visitkorea.or.kr/cms/resource/28/1999728_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/1999728_image3_1.jpg,128.560632663,34.8354718303,0.0,6782
5,1846020,6,거제맹종죽테마공원,"맹종죽이란 호남죽, 죽순죽, 일본죽, 모죽이라고도 하며, 높이 10~20m, 지름 20cm 정도로 대나무 중 가장 굵은 대나무를 말한다. 거제 맹종죽 테마공원은 이러한 맹종죽과 자연환경을 이용한 치유 및 체험를 하는 죽림 테라피 공간이다. 맹종죽의 활용과 보존을 통하여 죽림욕을 이용한 치유, 바다경관과 환경예술을 접목한 경관치유 등을 체험할 수 있다. 재미와 스릴이 함께하는 모험의 숲 체험, 서바이벌 체험 등은 청소년들이 재미있게 체험할 수 있어 인기가 좋다.",경상남도 거제시 하청면 거제북로 700,36,http://tong.visitkorea.or.kr/cms/resource/06/2617806_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/2617806_image3_1.jpg,128.6505379959,34.9676447812,0.0,14487
6,2414648,6,거제시농업개발원,"거제시농업개발원은 지역실정에 맞는 농업기술과 지역소득작물을 연구개발 보급하여 농업인의 소득을 높이고, 도시민에게는 농업 현장체험과 사계절 꽃 및 난지식물을 만날 수 있는 농업테마공원이다.<br>",경상남도 거제시 거제면 거제남서로 3577,36,http://tong.visitkorea.or.kr/cms/resource/99/2405199_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2405199_image3_1.jpg,128.5795582371,34.8565392606,0.0,6103
7,2603463,6,경주 동궁원,"경주동궁원은 보문관광단지 입구에 위치하여, 농업 시험포장, 화훼재배 용도로사용되어 왔던 것을 농업을 관광자원화 하는 차원에서 시작하여, 새로운 관광 콘텐츠의 개발을 통해 사계절 체험관광시설을 조성하였다. 옛 안압지였던 동궁과 월지에 우리 조상들이 최초로 화초와 진금이수 즉 진귀하고 기이한 새와 짐승을 길렀다는 문무왕 14년 삼국사기 기록과 신라의 관직명에 새 이름을 사용하였다는 등 경주만이 가지고 있는 다양한 역사적 콘텐츠를 스토리텔링 하여, 우리나라 최초의 동·식물원 이었던 동궁과 월지를 지금 이 곳 경주동궁원에 현대적으로 재현 하였습니다.경주의 역사적 배경을 스토리텔링하여 “동궁식물원”과 새전문 동물원인 “경주버드파크”를 한자리에서 볼 수 있는 “경주동궁원”이 탄생하게 되었습니다.<br /><br />[출저 : 경주 동궁원]<br>",경상북도 경주시 보문로 74-14,35,http://tong.visitkorea.or.kr/cms/resource/86/2625386_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2625386_image3_1.jpg,129.2604463989,35.8527926864,0.0,2
8,2002492,6,경주 버드파크,"기존의 우리에 갇힌 동물을 밖에서 보는 것이 아니라, 커다란 새 장 속으로 직접 들어가서 새들을 만지고 어깨에 올려보고 하는 공간이라는 점이 독특한 방식이다. 새도 행복하고 구경하는 관람객도 행복한 구조로 설계가 되어 있다. 국내 최초의 체험형 화조원인 경주버드파크는 1층 전체가 생태체험관으로 구성되어 있다. 주로 조류가 90% 정도를 차지하며, 파충류, 어류, 기타 소동물 등이 있다. 2층은 전시체험관으로 구성되어 있으며, 야외체험장이 있다.경상북도 1호로 전문동물원 박물관 등록기관으로 국제희귀 동물의 수입 및 전시가 가능한 시설이다.",경상북도 경주시 보문로 74-14,35,http://tong.visitkorea.or.kr/cms/resource/90/2625390_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/2625390_image3_1.jpg,129.2627490602,35.8498125109,0.0,11502
9,2756677,6,경주백악기월드(백악기월드),"경주 백악기월드는 경북 경주시 손곡동에 자리 잡고 있다.
이곳에는 아이들이 열광하는 백악기 공룡이 가득하다. 게다가 아이들을 위한 다양한 놀이시설도 마련되어 있다. 특히 공연장에서는 화려한 조명과 함께 공룡 모형이 살아 움직이는 듯한 공룡소가 열린다.
경주백악기월드는 경주IC에서 가깝고, 주변에 보문관광단지가 있다.

*사진 출처: 경주시 공식 블로그",경상북도 경주시 천북남로 196,35,http://tong.visitkorea.or.kr/cms/resource/74/2756974_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2756974_image2_1.jpg,129.2958432066,35.8559679982,0.0,0
