,attraction_id,category,name,description,address,areacode,image,iamge2,mapx,mapy,score,readcount
0,2777865,4,가남체육공원,"가남체육공원은 가남면 태평리에 위치한 주민들을 위한 다목적 체육활동 공원이다. 2003년 설립되어 2010년 확장 준공을 마쳤으며 태극기공원과 운동장으로 이루어져있 다. 족구장, 테니스장, 국궁장을 보유하고 있으며 약 500석의 관람석과 1,200명의 수용이 가능한 인조잔디 축구장이 있다. 또한, 봄이면 공원에 피는 벚꽃들로 인한 절경을 감상할 수 있다.",경기도 여주시 가남읍 대명산길 98,31,http://tong.visitkorea.or.kr/cms/resource/71/2777971_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2777971_image2_1.jpg,127.5349142281,37.2017093544,0.0,0
1,2784347,4,가산수변공원,"양산시 동면 양산천 낙동강 고수부지에 위치한 가산 수변공원은 2012년 4대강 사업 이후 낙동강 변에 조성된 수변공원이다. 면적은 610,000m², 자전거 길 3,802m², 산책로 2,554m² 규모로 조성되어 있으며 쉼터광장, 어린이 교통공원, 골프장, 축구장, 풋살장 등 다양한 생활 체육시설을 갖추고 있다. 체육시설은 공단 홈페이지를 통해 회원가입 후 이용할 수 있다. 낙동강의 자연경관을 보며 자전거를 타거나 산책을 하며 힐링 할 수 있는 편안한 휴식처를 제공한다.",경상남도 양산시 동면 가산리 799,36,http://tong.visitkorea.or.kr/cms/resource/72/2784372_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/72/2784372_image2_1.JPG,129.0178748959,35.295064808,0.0,0
2,2733515,4,가야산역사신화테마관,"가야문화권의 역사와 신화, 가야산의 생태를 테마로한 2층 규모의 전시 테마관이며, 가야산의 수려한 자연경관을 즐길 수 있는 산책로, 숲속쉼터, 전망대 등을 이용할 수 있으며, 가야산 권역을 조망하며 휴식을 취할 수 있는 편의시설도 갖추고 있는 테마공원이다.",경상북도 성주군 수륜면 가야산식물원길 21,35,http://tong.visitkorea.or.kr/cms/resource/16/2733516_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/16/2733516_image2_1.png,128.1410602092,35.801063941,0.0,2
3,2783808,4,가포수변공원,"가포수변공원은 넓은 정원과 바다, 해변 산책로가 잘 조성된 도심 인근의 수변 문화공간이다. 정자, 잔디 운동장, 어린이 놀이터, 수변 데크, 바닥분수, 야외무대 등을 갖추고 있으며 야외에서 책을 읽을 수 있는 한뼘도서관도 마련되어 있다. 바닥이 폭신한 재질로 되어 있어 그 위 놀이기구에서 아이들이 뛰어놀기에 안전하며, 어른들도 해변을 따라 운동과 산책을 하기에 더없이 좋은 공간이다. 해변 산책로를 따라 걸으며 밤에는 마창대교의 야경을 즐길 수 있어 데이트 코스로도 추천할 만하다. 마산합포구청에서 승용차로 10분 정도의 거리이다.",경상남도 창원시 마산합포구 가포본동7길 11-13,36,http://tong.visitkorea.or.kr/cms/resource/30/2799930_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/30/2799930_image2_1.JPG,128.5842831951,35.1552892222,0.0,1
4,126644,4,간현관광지,"원주시에서 서쪽으로 18km 떨어져 있는 간현관광지는 남한강 지류인 섬강과 삼산천이 합쳐지는 지점에 자리한 유원지이다. 강 양쪽에 40-50m 높이의 기암괴석들이 울창한 고목, 검푸른 강물과 조화를 이루며 강변에는 넓은 백사장이 펼쳐져 있어 경관이 빼어나다. 또한, 맑은 강물이 흐르고 백사장이 넓어 여름철이면 물놀이 피서객으로 붐빈다.
<br />* 간현관광지의 즐길거리 *<br />관광 단지 맞은편의 간현암은 37개소의 바윗길이 생겨 암벽타기를 할 수 있다. 또한 수시로 변하는 유수의 흐름과 수심의 변화로 매우 위험하여'삼산천 에서의 물놀이는 매우 각별한 주의가 필요하며, 하천에서의 야영,취사,모닥불 피우기, 낚시 등도 금지되어 있다. 간현관광지 내 소금산 등산로 입구에 있는 소금산 출렁다리는 왕복 1시간20분 정도가 걸리며 산악도보교 중 국내 최장, 최고의 규모(높이100m, 길이200m, 폭1.5m)를 자랑한다. 교랑바닥은 이용객들에게 짜릿함을 주기위한 스틸그레이팅으로 특수제작 했으며, 바닥을 내려보는 아찔함과 스릴을 온몸으로 느낄 수 있다.<br>",강원도 원주시 지정면 소금산길 26,32,http://tong.visitkorea.or.kr/cms/resource/51/2531651_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/51/2531651_image2_1.JPG,127.8322604466,37.3650792718,0.0,75588
5,2753909,4,강변공원,"강변공원은 김천을 대표하는 산책로이자 휴식 공간이다. 이곳은 20,000㎡의 면적에 주차장, 놀이마당, 다목적광장, 배드민턴장 등 각종 편의시설이 마련되어 있다. 김천 시민들로부터 기증받은 수목류와 돌을 이용해 조경 시설을 만들었다. 강변공원은 가을철에 접어들면 핑크뮬리가 장관을 이룬다. 이 덕분에 김천 시민은 물론 전국 각지에서 찾아온 관광객으로 인산인해를 이룬다.",경상북도 김천시 강변공원길 169,35,http://tong.visitkorea.or.kr/cms/resource/79/2754079_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/79/2754079_image2_1.JPG,128.0905362439,36.1289257958,0.0,0
6,2705409,4,강아지숲,"국내 최대 규모의 반려견 테마파크. 춘천 남산면 일대 약 99,173㎡(3만 평) 대지에 조성한 강아지숲은 ‘강아지가 말하는 숲’이라는 상상에서 출발한다. 반려견과 사람이 행복한 추억을 만들 수 있도록 박물관, 산책로, 운동장 등 다채로운 시설을 갖췄다. 박물관에서는 인간과 강아지가 조화롭게 공존하는 반려견 문화 공유라는 주제의 전시가 이뤄진다. 방문객이 전시에 집중할 수 있도록 강아지를 돌봐주는 대기실을 별도 운영한다. 연못과 자작나무 숲길을 따라 이어지는 산책로는 아장 코스, 총총 코스, 성큼 코스 등 5~30분 코스로 이뤄져 반려견의 나이, 건강 상태에 따라 선택해서 이용 가능하다. 반려견이 신나게 뛰어놀 수 있는 널찍한 공간들도 마련되어 있다. 그중 운동장은 산책 줄을 풀어도 되는 공간으로 반려견 몸무게에 따라 입장을 구분해 큰운동장과 작은운동장으로 운영한다. 그밖에도 반려견 음료를 갖춘 카페, 반려견 관련 상품을 판매하는 마켓 같은 편의시설도 있다. 동물보호법에 근거한 맹견품종, 위압감을 주거나 공격 성향이 강한 품종 등 일부 반려견은 입장이 제한되니 방문 전 확인하자.<br><br>[주요시설&부대시설]<br>강아지숲 박물관, 강아지숲 운동장<br>",강원도 춘천시 남산면 충효로 437,32,http://tong.visitkorea.or.kr/cms/resource/84/2739684_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/2739684_image3_1.jpg,127.6620400154,37.7364886333,0.0,0
7,125605,4,강촌유원지,"춘천 대표 유원지 중 하나로 북한강과 강촌천을 끼고 있어 풍광이 좋고 주변으로 구곡폭포, 등선폭포, 삼악산 등 관광 명소가 많다. 대중교통 이용이 편리하고 놀이 시설과 숙박 시설이 많아 1970~90년대 젊은 청춘들의 MT 메카로 인기를 누리기도 했다. 하지만 2010년 경춘선 복선전철 개통으로 강촌역사가 이전하면서 방문객이 감소하고 상권은 침체됐다. 이에 강촌의 옛 명성을 되살리려는 움직임이 일었다. 옛 강촌역 인근에 대형 ‘또오리 강촌’ 조형물을 설치하고 강촌의 명물이던 출렁다리(정식 명칭은 등선교)도 축소 재현했다. 강촌 일대를 찾는 겨울 철새 호사비오리(천연기념물)를 옛 강촌역장으로 형상화한 또오리 강촌은 포토존으로 인기다. 국내 최초의 현수교였으나 1985년 철거된 출렁다리를 재현한 지금의 출렁다리는 길이 58m의 관광형 보행교로 제작돼 누구나 편하게 걸어볼 수 있다. 스릴감 넘치는 바이킹으로 유명한 놀이공원 강촌랜드와 강변을 달리는 사륜오토바이도 여전히 강촌 대표 즐길 거리로 사랑받고 있다.<br><br>[체험 프로그램]<br>공간별 상이<br>",강원도 춘천시 남산면 일원,32,http://tong.visitkorea.or.kr/cms/resource/22/2739722_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2739722_image3_1.jpg,127.6325486998,37.8157038798,0.0,41722
8,129439,4,개화예술공원,"충남 보령시 성주면 성주산로 일대에 개화예술공원이 자리를 잡았다. 약 18ha 규모로 모산조형미술관과 세계 최대 규모의 조각공원, 화인음악당, 허브랜드로 이뤄졌다. 주황색 지붕의 모산조형미술관은 보령에서 나는 오석으로 지었다. 여러 유망 작가들의 작품을 감상할 수 있다. 조각공원은 조각상, 시비 등 총 1,500여 점의 작품을 전시한다. 입구로 들어서기 전부터 거대한 조각 작품들이 즐비하다. 주로 오석을 이용한 작품들이다. 현존하는 시인들의 시를 새긴 육필시비공원도 볼거리다. 허브 향기 가득한 허브랜드에서는 식사도 가능하다. 공원 곳곳에 7개의 연못과 폭포, 산책로 등이 조성되었다. 사슴과 토끼, 오리 등도 자유롭게 노닌다.<br>",충청남도 보령시 성주면 성주산로 673-47,34,http://tong.visitkorea.or.kr/cms/resource/65/531565_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/531565_image3_1.jpg,126.6585619211,36.3133182941,0.0,18809
9,126133,4,경상감영공원,"경상감영공원은 조선 선조 34년(1601) 경상감영이 있던 장소로서 대구도심 중앙에 위치한다. 1910년부터 1965년까지 경상북도 청사로 사용하였다가 청사가 다른 장소로 이전되고 난 후 대구시에서 1970년 중앙공원으로 최초 개장하였다. 이후 1997년 도시 미관을 해치는 담장을 허물고 공원 전체를 재조성함과 아울러, 대구의 역사와 관련된 문화유산을 교육의 장으로 활용하고 이를 널리 알리고 보존하기 위해 경상감영공원으로 명칭을 변경하여 오늘에 이르고 있다. 경상감영공원은 대구의 중심부에 위치한 도심 속의 정원으로 복잡한 도시생활 속에서 쌓인 피로와 스트레스를 말끔히 해소할 수 있도록 푸른 숲과 아름다운 꽃밭, 잔디광장이 잘 조성되어 있다. 무더위를 잊게 해주는 시원한 분수, 분위기 있는 공원 등과 음악, 그리고 아늑한 산책로와 벤치 등이 마련되어 있는 휴식공간으로서 대구를 찾는 외지인들이 꼭 한번 방문하면 좋은 명소이다.<br /><br />경상도 관찰사의 집무실인 선화당(유형문화재 제1호)과 처소로 사용한 징청각 (유형문화재 제2호) 그리고 관찰사의 치적이 담긴 선정비(29기) 등 대구의 역사와 관련된 문화유산이 존재한다. 선화당은 현재 남아있는 관아건물이 별로 없다는 점을 생각할 때 큰 가치를 지닌다. 정면 6칸, 측면 4칸의 단층 팔작기와집으로 주심포 양식과 익공식의 절충형 공포를 이루고 있다. <br>",대구광역시 중구 경상감영길 99,4,http://tong.visitkorea.or.kr/cms/resource/11/1575311_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/1575311_image3_1.jpg,128.5923073375,35.8720530283,0.0,50414
