,attraction_id,category,name,description,address,areacode,image,iamge2,mapx,mapy,score,readcount
0,631066,7,강화도제적봉 평화전망대,"강화평화전망대는 2006년 말부터 일반인의 출입이 엄격히 통제되었던 양사면 철산리 민통선 북방지역 임야에 지하1층 지상4층 규모로 타 지역에선 전망하기 힘든 이북의 독특한 문화 생태를 아주 가까이에서 느낄 수 있고 비교할 수 있도록 준공되어 2008년 9월 5일 개관하였다.지하층과 4층은 군부대 전용시설이며, 1층에는 강화특산품과 북한의 특산물 등을 판매하는 토산품 판매장과 식당, 관리사무실, 통일염원소,휴게실 등이, 2층에는 고성능 망원경과 전쟁의 참상과 흔적을 볼 수 있는 전시실 이, 3층에는 이북의 온 산하가 한눈에 가까이 볼 수 있는 북한땅 전망시설과 흐린 날씨에도 영상을 통해 북한 전경 등을 볼 수 있도록 스크린 시설이 되어 있다.<br /><br />2층에 위치한 전시실에는 강화의 국방체험과 북한의 도발, 남·북한의 군사력 비교, 통일정책을 볼 수 있는 끝나지 않는 전쟁과 우리는 한민족, 북한으로의 여행을 경험할 수 있는 통일로 가는 길, 끝으로 한국전쟁 당시의 배경과 국내·외 전쟁 발발과정 및 그 이후 생애 잊지 못할 어려움을 겪고 있는 피해상황 등을 영상시설을 통해 볼 수 있는 시설이 마련되어 있으며, 북한땅 조망실에서는 전방으로 약 2.3㎞ 해안가를 건너 흐르는 예성강, 개성공단, 임진강과 한강이 합류하는 지역, 김포 애기봉 전망대와 파주 오두산 통일전망대, 일산신시가지, 중립지역인 나들섬 예정지, 북한주민의 생활모습과 선전용 위장마을, 개성공단 탑, 송악산, 각종 장애물 등을 조망할 수 있다.<br /><br />특히 역사 문화의 고장 강화는 곳곳에 산재한 역사· 문화 유적 등과 일일 관광 테마 코스로 연계하여 타 지역 안보  관광지와 차별화된 관광코스로 개발 다시오고 싶은 관광시설 개발은 물론 관광객 편리를 위해 최상의 서비스로 운영 관리해 나갈 계획을 갖고 있다.<br /><br />* 규모 : 부지면적 9,975㎡, 연면적 2,277㎡ (지하1층, 지상4층)<br /><br />※ 민간인 통제구역<br />비무장지대 바깥 남방한계선을 경계로 남쪽 5~20㎞에 있는 민간인통제구역으로, 민간인출입통제선이라고도 부른다. <br />1953년 이후 남북 군대의 군사분계선으로 해 양쪽이 뒤로 2km씩 물러난 그곳을 DMZ으로 정하고 출입을 통제했다.<br>",인천광역시 강화군 양사면 전망대로 797,2,http://tong.visitkorea.or.kr/cms/resource/31/2657531_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2657531_image3_1.jpg,126.432966382,37.8263253898,0.0,55004
1,2704694,7,거제 우제봉전망대,"우제봉전망대에 오르면 해금강의 모습을 내려다 볼 수 있다. 우제봉 정상은 해발 107m, 천천히 걸어도 30분이면 도착한다. 높지도 힘들지도 않은 길이라 아이부터 노인까지 부담이 없다.",경상남도 거제시 남부면 해금강3길 23,36,http://tong.visitkorea.or.kr/cms/resource/84/2530584_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/2530584_image2_1.jpg,128.67458648,34.7366543572,0.0,0
2,2767585,7,경인아라뱃길 아라타워 전망대,"인천 청라도 아라빛 섬 여객부두 통합 운영센터인 아라타워 23층에 위치해 있는 무료 전망대이다. 전망대는 서해의 일몰을 감상할 수 있는 명소로 유명하며, 전망대에서 정서진 공원과 함께 서해바다와 인천대교까지 조망할 수 있다. 
전망대는 09:00~22:00 운영하며, 24층에 있는 정서진 아라 카페는 11:00~22:00까지 운영하고 있다. 아라타워 휴무일은 명절 당일과 1월 1일이며 전망대, 홍보관, 전시관 모두 입장료가 없고 넓은 주차장은 무료 이용이 가능하다. 주변 관광지로는 정서진, 영종대교 기념관이 있다.",인천광역시 서구 정서진1로 41,2,http://tong.visitkorea.or.kr/cms/resource/60/2781360_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/60/2781360_image2_1.png,126.6073967784,37.5584374728,0.0,1
3,2603500,7,경주 양남 주상절리 전망대,"국가지질공원으로 지정된 양남 주상절리군을 한 눈에 조망할 수 있는 전망대로 지난 2017년 10월 지어졌다.양남 주상절리는 양남면 읍천리의 해안을 따라 발달한 주상절리군이다. 위로 솟은 주상절리뿐만 아니라, 부채꼴 주상절리, 기울어진 주상절리, 누워있는 주상절리 등 다양한 형태의 주상절리를 관찰할 수 있다.그 중에서도 압권은 펴진 부채 모양과 같이 둥글게 펼쳐진 부채꼴 주상절리이다. 세계적으로도 유례를 찾기 어려운 아주 희귀한 형태로, 지난 2012년 9월 천연기념물로 지정되었다. 주상절리 전망대에서는 상절리 전망대 안에는 양남 주상절리를 비롯한 다양한 지질자원들에 대한 전시콘텐츠를 관람할 수 있다. 또한, 지질해설사가 상주해 관람객들에게 해설도 제공한다.",경상북도 경주시 양남면 동해안로 498-13,35,http://tong.visitkorea.or.kr/cms/resource/99/2603499_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2603499_image3_1.jpg,129.4719020226,35.6890734835,0.0,20
4,2366500,7,고산골," 고산골과 산성산 중간쯤에 위치하고 있는 전망대로, 이 전망대에 서면 아름다운 자연과 어우러진 대구 남구 지역의 경관이 한눈에 들어오며, 특히 해질녘 은하수가 내려 앉은 듯한 도심의 야경을 조망 할 수 있다. 이곳은 2013년 문화체육관광부 ""사진찍기 녹색명소 조성사업""공모사업에 선정된곳이다. <br>",대구광역시 남구 고산3길 95-1,4,http://tong.visitkorea.or.kr/cms/resource/52/2366152_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2366152_image2_1.jpg,128.6007580634,35.8191841675,0.0,4015
5,128171,7,고성 통일전망타워,"휴전선과 남방한계선이 만나는 해발 70m 고지의 통일전망대에 서면 금강산의 구선봉과 해금강이 지척에 보이고 맑은 날에는 옥녀봉, 채하봉, 일출봉 등을 볼 수 있다. 발 아래의 휴전선철책을 사이에 두고 대치해 있는 최전방 초소는 남북한의 긴장감을 느끼게 한다. 연간 150만 명 이상의 관광객이 찾는 고성의 대표적인 관광지인 이곳엔 북녘에 두고 온 산하와 가족을 그리는 실향민과 통일을 염원하는 이들을 위한 성모상, 미륵불상, 전진철탑 등 종교적인 부대시설과  장갑차, 탱크, 비행기 등 안보 교육용 전시물이 있다. 발 아래에는 2004년 12월 개통된 동해선 남북연결도로로 금강산육로 관광이 이루어지는 모습을 볼 수 있다.<br>",강원도 고성군 현내면 금강산로 481,32,http://tong.visitkorea.or.kr/cms/resource/54/2599054_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2599054_image3_1.jpg,128.4173974953,38.5147706205,0.0,55033
6,2706019,7,고하도 전망대,"고하도전망대는 이충무공이 명량대첩에서 승리 후 전열을 가다듬었던 고하도에 13척의 판옥선 모형을 격자형으로 쌓아올린 전망대다. 고하도에 아름다운 해상풍경을 감상할 수 있는 명소로 많은 이들이 찾는 곳이며, 충무공의 얼을 담고 교육 및 관람시설로 활용하고 있다. 1층은 휴게공간, 2~5층은 전망대 및 목포관광을 소개하는 전시공간이다.<br>",전라남도 목포시 고하도안길 234,38,http://tong.visitkorea.or.kr/cms/resource/17/2706017_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/2706017_image3_1.jpg,126.3592243617,34.777982189,0.0,0
7,2380835,7,고흥우주발사전망대,"고흥우주발사전망대는 영남면 남열해돋이해수욕장 옆 50m위에 지하1층, 지상7층으로 조성되어 있다. 한국이 자체 기술로 인공위성을 우주 공간으로 쏘아올리기 위해 건설된 한국 최초의 우주발사체 발사기지인 나로우주센터와는 해상으로 15km 직선거리에 위치하여 나로호 발사 광경을 넓은 바다와 함께 볼 수 있다. 주변에는 남해의 용이 승천했다는 용바위 등 해안절경이 뛰어난 곳으로 많은 관광객이 찾고 있는 지역의 랜드마크로서의 역할을 하고 있다. 특히, 전망대 7층에는 광주·전남권역 최초로 턴테이블을 설치하였고, 2층에서는 수려한 다도해 절경 조망이 가능하며, 1층에는 우주도서관과 우주체험 공간 등이 마련되어 있고, 지하 1층에는 가족놀이방을 운영하고 있다.",전라남도 고흥군 영남면 해맞이로 840,38,http://tong.visitkorea.or.kr/cms/resource/90/2662690_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/90/2662690_image2_1.bmp,127.4923045005,34.5850116756,0.0,6668
8,1366921,7,광진교 8번가,"광진교의 상판 아래 8번째 교각에 위치해 있는 광진교 8번가는 최고의 절경에서 공연과 전시라는 소재를 통해 다양한 문화컨텐츠를 만들어 시민들의 문화 감성을 충전하고 편안한 휴식을 즐기기위한 시민 문화공간이다.광진교 8번가에 들어서면 반은 간단한 공연을 관람할 수 있는 공연장이 있고, 반은 한강의 100년을 주제로 한 사진이 전시된 홀과 한강르네상스의 계획과 진행과정을 볼 수 있는 한강르네상스 홍보관이 위치해 있다. 유리벽 외부에는 시원한 바람을 맞으며 한강의 뷰를 전망할 수 있도록 전망대길이 마련되어 있다.광진교 아래 한강공원 광나루지구에는 자전거 공원 등 이 있어 광진교를 포함한 그 지역 자체가 하나의 쉼터를 제공한다.",서울특별시 강동구 구천면로 77,1,http://tong.visitkorea.or.kr/cms/resource/51/1985151_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/1985151_image3_1.jpg,127.1141592915,37.5444759163,0.0,70728
9,228867,7,구천댐(구천저수지),"구천댐(구천저수지)은 거제산업기반 개발구역 내의 대우 및 삼성조선소의 확장계획에 따라 추가 소요되는 생활.공업용수와 인근 주민의 생활용수를 공급하기 위한 저수지다. 구천골 북병산 자락을 흐르는 구룡천에 축조된 댐은 1987년에 완공되어 댐의 맑은 물을 상류측으로 약 5㎞ 떨어진 구천정수장으로 옮겨 정수처리 과정을 거친 깨끗한 수돗물을 1일 약 22,000톤을 생산하여 신현, 아주, 장승포, 대우조선, 삼성조선, 능포, 옥포 등지로 공급하고 있다. 길이 231m, 높이 50m의 담수댐으로 공해가 전혀 없는 맑은 산간지역에 녹색의 짙은 물빛이 원시림처럼 우거진 수림과 어우러져 그림같은 정경을 그려낸다.<br>",경상남도 거제시 동부면 구천리,36,http://tong.visitkorea.or.kr/cms/resource/00/217700_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/217700_image3_1.jpg,128.6340765597,34.8247326845,0.0,22546
