,attraction_id,category,name,description,address,areacode,image,iamge2,mapx,mapy,score,readcount
0,2715601,3,가덕도,"가덕도는 부산 최대의 섬으로 자동차로 여행하기 좋은 곳이다. 최고봉인 연대산을 비롯해 수많은 산들과 해안가를 따라 이어진 힐링 둘레길, 일제강점기의 역사 유적지 등 볼거리가 많다. 특히 아름다운 일출, 일몰과 사계절 월척이 가능한 낚시 포인트는 최고의 자랑거리이다. 

✔일출&일몰&낚시&차박 캠핑 포인트: 
  - 대항새바지(일출):화려하지 않고 조용한 일출을 감상할 수 있다.(시설: 공용주차장)
  - 새바지등대(일출):환상적인 일출을 보면서 낚시를 즐길 수 있다. 
  - 연대봉(일출/일몰):데크 계단길을 따라 30분 정도 쉽게 오를 수 있는 곳으로 일출은 물론 말이 필요 없을 정도로 환상적인 일몰이 압권이다. 
     - 다대포 몰운대를 비롯해 거제 해금강까지 한눈에 굽어 볼 수 있다.
  - 가덕도등대(일출):아름다운 해돋이를 감상하면서 코로나로 인한 피곤함과 스트레스가 날아가는 느낌을 받을 수 있다. 
  - 천성항(일몰/낚시):가거대교와 어우러진 일몰이 매력적인 포토 스폿이다. 특히 방파제가 넓어 감성돔의 손맛을 느낄 수 있는 인기 낚시터다. 
  - 대항전망대(일몰):거제도 바다 뷰와 일몰의 어우러짐이 환상적이다. 
  - 대항방파제(낚시):루어낚시로 볼락을, 릴 찌낚시와 원투낚시로 수면 위를 팔딱거리는 학꽁치와 참돔 등을 원 없이 잡는 알짜 터이다. 
  - 새바지방파제(낚시):순발력 좋은 벵에돔을 비롯해 볼락, 고등어, 학꽁치, 숭어 등 어종이 풍부하다.  
  - 외양포항(일몰/차박 캠핑):프라이빗 한 일몰을 감상하며 차박 캠핑을 즐길 수 있다.(시설: 주차장, 화장실)
  - 동선새바지(일출/일몰/차박 캠핑):일출, 일몰 명소로 손꼽히는 곳이며 차박 캠핑하기도 좋다.(시설: 화장실)",부산광역시 강서구 천성동 308-2,6,http://tong.visitkorea.or.kr/cms/resource/61/2716261_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2716261_image3_1.jpg,128.8169442487,35.022963833,0.0,0
1,2754985,3,가조도,"거제시 사등면에 있는 섬으로 면적 5.82㎢, 해안선 길이 19.5km이며 주로 보리와 고구마가 재배되고, 연안에는 굴과 홍합 양식이 활발하다. 이름의 유래는 더할 가(加)와 도울 조(助)로 보좌한다는 의미이며, 거제도에 부속된 섬 중에서 두 번째 큰 섬이다. 고려사에 성종 때 말을 방목하는 목장을 설치했다는 기록이 남아있다. 가조도의 대표적인 관광지는 아름다운 일몰을 볼 수 있는 노을이지는 언덕과 계도어촌체험마을, 옥녀봉 정상에 선녀가 구름 치마를 입고 춤추며 놀던 자리라고 전해지는 정자나루와 선착장 주변에 있는 수협 효시 공원 그리고 가조도와 형제섬을 연결하는 출렁다리 등이 있다. 2000년 7월에 섬의 남쪽과 거제도의 성포리를 연결하는 가조연륙교가 개통되었으며 창촌마을에서 서쪽을 바라보면 양쪽의 섬과 함께 그 가운데 고성으로 떨어지는 일몰의 모습이 장관이다.",경상남도 거제시 사등면 가조로 1298,36,http://tong.visitkorea.or.kr/cms/resource/13/2755213_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2755213_image2_1.jpg,128.5206884618,34.9577018859,0.0,0
2,125502,3,강화도,"강화도는 넓이 410㎢, 남북 27km, 동서 16km로 우리나라에서 다섯 번째로 큰 섬이다. 1970년 1월 26일 강화교가 준공 되면서 육지와 연결되었고, 1997년 12월 31일에는 강화대교로 확장공사가 마무리됨에 따라 서울이나 인천 등지로 들고나기가 훨씬 수월해졌다. 남쪽의 마니산 정상에는 단군왕검이 제사를 지내기 위해 마련했다는 참성단이 있으며, 섬의 해안과 강화읍에는 고려시대부터 근대에 이르기까지 숱한 국난을 겪은 역사유적들이 남아 있어 가족단위의 답사 여행지로도 적합하다. 
 또한 특산물인 인삼과 화문석은 국내 뿐 아니라 해외에도 널리 알려져 있으며, 섬 내의 내가저수지와 분오리저수지 등은 낚시터도 유명하다.<br>",인천광역시 강화군 강화읍 강화대로,2,http://tong.visitkorea.or.kr/cms/resource/73/1924973_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/1924973_image3_1.jpg,126.4877441465,37.7465023392,0.0,262141
3,128920,3,거금도,"고흥반도 도양읍에서 남쪽으로 2.3km 떨어진 해상에 있으며, 소록도 바로 아래 위치한 섬이다.  조선시대에는 도양목장에 속한 마목장의 하나로 절이도(折爾島)라 하였다. 그 후 강진군에  편입되었다가 1897년 돌산군 금산면에 속하였으며 1914년 행정구역개편 때 고흥군 금산면이 되었다. 큰 금맥이 있어 거억금도라고 불렀다는 기록도 있다. 최고점은 적대봉(592m)이며, 400m 내외의 산지가 많으나 서쪽과 북쪽은 경사가 완만한 구릉성 산지로 되어 있다. 해안은 사질해안이 많으나 돌출한 갑 일대는 암석 해안을 이루고 있으며, 해식애도 발달해 있다.<br>",전라남도 고흥군 금산면 일원,38,http://tong.visitkorea.or.kr/cms/resource/97/2043897_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2043897_image3_1.jpg,127.1657611721,34.459303538,0.0,53285
4,2781820,3,거북섬,"거북섬은 경기도 시흥시 시화 MTV(Multi Techno Valley)에 조성된 거북이 모양으로 생긴 인공섬이다. 시흥시에서는 거북섬 일원에 세계적인 해양레저 복합단지를 조성하여 지역관광산업 부흥을 도모하고 일자리 창출 등 지역경제 활성화에 기여하는 개발사업을 진행하고 있다. 현재 거북섬에는 세계 최대 규모의 아시아 최초 인공서핑장인 웨이브파크가 있고, 근처에 다양한 카페와 식당이 있어 여름휴양지로 부상하고 있다.",경기 시흥시 정왕동 2724,31,http://tong.visitkorea.or.kr/cms/resource/50/2782050_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2782050_image2_1.jpg,126.6794356593,37.3218273446,0.0,0
5,126972,3,거제도,"거제도는 모래알만큼이나 많은 남해안의 섬 중에 가장 크고 넓다. 우리나라에서는 제주도 다음으로 큰 섬이다. 하지만 그곳이 섬이라는 사실을 실감하려면, 적잖은 다리품을 아끼지 말아야 한다. 한강 다리만 한 신거제대교를 건너고, 고속도로처럼 시원스레 뚫린 국도를 한참동안 달려도 고층건물들이 즐비한 시가지와, 중후장대(重厚長大)한 조선소만 잇따라 나타나기 때문이다. 그러나 장승포항을 지나면 전혀 다른 거제도에 들어선다.

우선 길부터가 다르다. 해안선의 굴곡을 따라  자연스레 구부러지고 오르내리는 2차선 도로로 바뀐다. 그리고 장승포항에서 거제 해금강까지의 칠십리 길은 줄곧 전망 좋은 바닷가를 따라 이어지는데, 이 길가에는 팔색조가 깃드는 동백숲과 맑은 해조음으로 귀를 씻어주는  몽돌해변이 자리잡고 있다. 예나 지금이나 거제도의 대표적인 절경은 역시 해금강이다. 면적은 0.1㎢ 에 불과하고 전체가 깎아지른 기암절벽의 무인도지만 섬 머리께의 울창한 숲과 절벽아래의 해식동굴이 북녘 해금강에 못지 않은 절경으로 소문나 있다.

동부 해안의 선착장에서 출항하는 유람선에 몸을 실으면 이곳 해금강의 절경을 한눈에 감상할 수 있다. 그러나 해금강은 훤한 대낮보다도 동틀녘이나 달밤에 더 운치있고, 뭍에서 바라보는 해금강은 뱃전에서 본 것과는 사뭇 다른 아름다움이 느껴진다. 맨 남쪽의 무지개마을과 여차마을 간에는 그림같은 해안절경과 환상적인 드라이브코스가 감춰져 있다. 남해안 전체를 통틀어서도  이보다 풍광좋은 해안도로를 만나기가 어렵다. 그리고 여차마을의 몽돌해변은 여름철에 해수욕과 야영을 즐기기에도 안성맞춤이다. 장승포항의 남동쪽 바다에 떠 있는 지심도는, 남해안의 여러 동백섬 중 가장 아름답다. 길이 1.5㎞, 너비 500m의 섬이 온통 동백나무로 덮여 있어 해마다 3월경이면 섬뜩할 만큼 아리땁고 요염한 동백꽃이 하늘과 땅을 붉게 물들인다.

외도해상농원은 오늘날 거제도에서 가장 인기있는 관광지이다. 155,372m²(47,000평) 규모의 농원 안에는 3,000여 종이나 되는 식물들이 있는데, 대부분 이름조차 생소한 외국식물들이다. 또한 모든 건물들이 지중해양식으로 지어져 있어 이국적인 정취를 물씬 풍긴다. 거제도를 여행하기에는 동백꽃 피는 3월경이 가장 제격이다.  그 즈음에는 남부면과 일운면을 지나는 14번 국도 주변의 바닷가와 산자락마다  진달래·복사꽃·산벚꽃도 화사하게 피어난다. 또한 길 사정도 여유롭고 바다의 빛깔도 짙푸른 쪽빛이라 섬다운 풍정을 느낄 수 있다.",경상남도 거제시 거제면 거제도,36,http://tong.visitkorea.or.kr/cms/resource/69/1978569_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/1978569_image3_1.jpg,128.5172414841,34.8548244444,0.0,127327
6,126224,3,거제도 해금강,"거제시 남부면 갈곶리 갈개마을의 남쪽 약 500m 해상에 위치한 바위섬(해발 약 116m, 면적 약 0.1㎢)을 거제해금강이라 부른다. 두 개의 섬이 맞닿은 해금강은 한려해상국립공원에 속하며, 1971년 명승 제2호로 지정되었다.
지형이 칡뿌리가 뻗어내린 형상을 하고 있다해서 붙여진 갈도(갈곶도)라는 이름보다는 바다의 금강산을 뜻하는 해금강으로 널리 불려지고 있다. 원래 이름은 갈도(칡섬)로서 지형이 칡뿌리가 뻗어내린 형상을 하고 있다 해서 붙여진 이름이며 갈도보다 남해의 금강산을 뜻하는 해금강으로 널리 불리어지고 있다. 해발 116m 약 0.1㎢ 의 이 섬은 중국의 진시황제의 불로장생초를 구하는 서불이 동남동녀 3,000명과 함께 찾았다는 [서불과차]라는 글씨가 새겨질 정도로 약초가 많다 하여 약초섬이라고도 불렸다.
주위의 경관으로는 해금강 최고의 비경인 십자동굴을 비롯하여, 사자바위, 부처바위, 촛대바위 등 기이한 암석이 많다. 그 밖에 환상적인 일출과 월출로 유명한 일월봉도 있다. 거제시 관내의 해금강, 도장포, 학동, 구조라, 와현 등지에서 해금강 주변섬을 도는 유람선이 운행되고 있다.<br>",경상남도 거제시 남부면 갈곶리,36,http://tong.visitkorea.or.kr/cms/resource/89/2612889_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2612889_image3_1.jpg,128.6596237581,34.7416368656,0.0,66034
7,2752416,3,고금도,"고금도는 완도군에서 두 번째로 큰 섬이다. 2007년 강진군과 고금도를 잇는 고금대교의 개통으로, 배로 40분인 거리를 자동차로 5분 만에 다닐 수 있게 되면서 주민들의 삶의 질도 크게 향상되었다. 2017년 장보고대교가 건설되면서 뛰어난 관광자원을 잘 활용한 축제나 행사 등을 활발하게 진행할 수 있게 되었다. 청동기시대를 대표하는 무덤 유적인 완도 고금도 지석묘군(전라남도 기념물)이 있는 고인돌 공원, 목조 관음보살 좌상(전라남도 유형문화재)이 있는 수향사, 우수영전진도첩도(전라남도 문화재자료), 고금도와 붙어있는 완도 묘당도 이충무공 유적(사적) 등 뛰어난 문화재들이 많다. 해산물이 유명할 뿐만 아니라 따뜻한 해양성 기후와 해풍, 풍부한 일조량을 받고 자라 향기와 빛깔이 좋고 맛도 뛰어난 고금의 대표 특산물인 유자 등 먹거리도 풍부하다.",전라남도 완도군 고금면 신장길 31-8,38,http://tong.visitkorea.or.kr/cms/resource/36/2752436_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/36/2752436_image2_1.JPG,126.8246284492,34.4062510113,0.0,0
8,127320,3,고대도,"옛부터 일찍이 사람이 정착하여 마을이 형성되었던 섬으로 면적은 0.92㎢의 조그만 섬이지만 풍부한 어자원과 어장으로 일찍이 자가발전소는 물론 자체전화, 상수도 시설과 현대식 주택에 문화생할을 누리고 사는 부유한 섬마을이다. 특히 고대도는 넉넉한 인심과 섬 어디에서나 손쉽게 조개나 굴을 채취할 수 있으며 물 속이 환히 들여다 보일 정도로 깨끗한 청정해역으로 인접해 있는 장고도와 함께 태안해안국립공원으로 지정된 곳이기도 하다. 또한 마을에서 가까운 당산너머에는 기암괴석과 금사홍송으로 둘러싸인 당산 해수욕장과 섬의 남쪽 끝머리에 있는 자갈해수욕장이 있어 가족단위 피서지로 많은 피서객이 찾고 있는 섬이다.<br /><br />고대도라 하면 이 땅에 최초로 기독교 선교가 이루어진 섬으로 일컬어진다. 단일 마을로 구성된 고대도 선착장에서 마을길을 따라서 가다보면 고대도교회가 나온다. 조선에 배를 타고 들어온 최초의 선교사 칼 귀츨라프 선교사를 기념하는 기념교회이다. 귀츨라프는 당시 먹을 것이 없어 빈궁한 삶을 사는 조선의 백성들을 위해 씨감자를 밭에 심고 재배하는 방법을 글로 남기기도 하였다. 멋진 풍경 뿐 아니라 이러한 역사까지 갖고 있는 고대도는 한층 더 깊은 여행의 맛을 느낄 수 있게 할 것이다.<br>",충청남도 보령시 오천면 고대도1길 1,34,http://tong.visitkorea.or.kr/cms/resource/66/1811966_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/1811966_image3_1.jpg,126.3668639999,36.3879075256,0.0,32454
9,126706,3,고파도,"서산시 팔봉면 북쪽 해상인 가로림만 내에 있는 섬으로 지역 주민 외에는 외지인들의 발길이 아주 드문 섬이다. 청정지역으로 해산물이 많이 잡혀 최근에 알려지기 시작했다. '古波島' 라는 섬이름에서도 알 수 있듯이, 파도가 아름답다. 태안반도와 서산 땅끝이 옴팍하게 패여, 파도와 거센 바람을 막아주는 로가림만에 안겨있어서 파도라고 할 것도 없이 잔잔하게 다듬어진 물결만이 밀려온다. 이 물결에 실려온 고운 모래는 고파도 해변에서 황금빛 모래 사장을 이루고, 해마다 6월이 되면 붉은 해당화가 흐드러지게 피어난다. 특히, 이곳의 해당화는 순수 야생이어서 색깔이 더욱 곱고 자태가 건강하다. 이렇듯 붉은 해당화와 누런 모래밭, 쪽빛수평선이 어우러진 풍경은 한 폭의 수채화 같다.
섬의 면적은 총 1.23㎢이고, 최고봉의 높이는 해발 69.1m, 해안선의 길이는 약 5km 정도이다.  수산업의 중심지로서 부근 바다에는 조기, 새우 등이 많이 잡히며 연안의 개펄에서는  바지락 같은 조개류의 양식업도 성하다.",충청남도 서산시 팔봉면 고파도2길 10,34,http://tong.visitkorea.or.kr/cms/resource/71/2537971_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2537971_image2_1.jpg,126.3359808063,36.9107356409,0.0,53840
