,attraction_id,category,name,description,address,areacode,image,iamge2,mapx,mapy,score,readcount
0,125462,10,가덕산,"경기 제1봉인 화악산(1,468m)에서 동남쪽으로 뻗어 내린 능선상에 솟아있는 가덕산(858m)은 몽덕산과 북배산의 능선 중간에 자리잡고 있다. 수백평의 억새밭인 가덕산 정상에 오르면 서북방향으로 화악산이 보이고, 남쪽으로는 목동평야와 북배산, 계관산 너머로 삼악산으로 이어지는 능선이 한눈에 들어 온다.  동쪽으로는 의암호와 춘천호, 그리고 호반의 도시, 춘천시가 보인다. 가덕산은 계관산, 북배산, 몽덕산과 더불어 내개의 산을 연결하여 등산하는 유명한 종주코스이다. 이 능선에 구축된 등산길은 넓게 길이 잘 뚫려있고 굴곡이 심하지 않아 겨울철 능선 종주산행지로 적격이다. <br>",경기 가평군 북면,31,http://tong.visitkorea.or.kr/cms/resource/23/1900123_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/1900123_image3_1.jpg,127.5683098007,37.9202321907,0.0,25444
1,127257,10,가라산,"거제의 최남단 해변에 위치한 가라산은 거제에서 제일 높은 산으로 그 높이는 585m이며, 노자산과 같은 준령에 있는데 학동마을 뒷산은 노자산이고 다대마을 뒷산은 가라산이다. 가라산이란 지명의 유래는 서기 503년대의 가야시대까지 거슬러 올라간다. 그 당시 금관가야의 국경이 북으로는 해인사 뒷산(가야산), 남으로 거제도의 남쪽 끝 산까지 였는데, 남쪽의 가야산이 가라산으로 변음되었다는 말이 구전되고 있다. 가라산에서 내려본 해금강은 여의주를 문 청룡이 동해를 향하여 날아가는 형상으로 동으로는 길게 뻗어 내린 능선이 마치 용트림을 한 듯 서로 감고 있다. 3부 능선은 잡목으로 이어져 있으며 가파르고 정상은 바위산이다. 정상에는 봉수대가 있으며 거제도가 한눈에 내려다보인다. 그리고 남해안의 다도해가 안개 속에 가물 그린다. 멀리 남해를 비롯하여 고성만과 한려수도가 그림같이 펼쳐진다. 남서쪽은 한산도 비진도, 매물도, 가오도, 대소병대도 등 많은 섬들이 파도에 춤추며 밀려 오는 듯하다.",경상남도 거제시 남부면 다대리,36,http://tong.visitkorea.or.kr/cms/resource/96/217696_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/217696_image3_1.jpg,128.6303346514,34.7410502933,0.0,36948
2,125463,10,가리산(포천),"백운산과 국망봉 사이에 위치한 신로봉에서 서쪽인 이동면 장암리 방면으로 뻗어내린 능선상에 우뚝 솟은 가리산(774.3m)은 험준한 암릉으로 이루어진 산이다. 산 아래에서 볼때 정상 주위는 두 개의 암봉으로 되어 있으며 정상에서 서쪽과 북쪽 지역은 민간인 출입금지구역으로 주의를 요하는 곳이다.<br />
 정상에서의 사방 조망은 경기 제일의 고봉인 화악산, 명지산에 이어 세번째로 높은 국망봉(1,168m)과 신로봉으로 이어지는 능선이 파노라마를 이룬다. 도평교를 하산 지점으로 잡을 경우 하산길은 지루함을 느낄만큼 계곡길의 연속이다. '가리산' 이란 명칭은 현재 폐광된 산 입구의 가리광산에서 유래됐다는 설이 전해진다. 가리란 바로 비료의 주성분 가운데 하나인 칼륨의 일본식 발음이다. <br>",경기도 포천시 이동면 장암리,31,http://tong.visitkorea.or.kr/cms/resource/29/1900129_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/1900129_image3_1.jpg,127.402804612,38.0433008935,0.0,30062
3,125593,10,가리산(홍천),"해발 1,050.9m의 고산으로 춘천시와 홍천군의 경계지역에 위치하며, 산 정상에 서면 탁트인 시야와 발 아래로 펼쳐진 소양호의 풍경이 등산객들의 발을 묶는 곳이다. 산자락 밑에 위치한 조그마한 폭포의 물소리가 사람들의 마음을 포근히 감싸주며, 이 곳에서부터 계곡과 능선을 따라 등산이 시작된다. 이 산은 우거진 숲과 노송들이 등산객들을 맞아주고 정상을 오르게 되면, 1봉 남쪽에는 홍천강으로 발원하는 사시사철 끓이지 않는 석청수 작은 샘물이 등산객을 기다리고 있는 곳이기도 하다. 소양호 쪽으로 하산길을 택하면 배를 타고 피로를 풀 수 있는 등 각 코스마다의 즐거움이 기다리고 있는 아름다운 산이다. 이 일대를 홍천군에서 자연 휴양림 지역으로 조성, 1995년 7월 홍천군이 개장한 가리산 자연휴양림이 있어 통나무집, 야영장, 체육시설을 이용하는 가족휴양지로 각광을 받고 있다.<br /><br />* 면적 305ha<br>",강원도 홍천군 두촌면 가리산길 260-9,32,http://tong.visitkorea.or.kr/cms/resource/86/609386_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/609386_image3_1.jpg,127.9566453426,37.8716589858,0.0,43012
4,127508,10,가리왕산,"정선읍 회동리, 북평면 숙암리에 위치하면 우리나라의 명산으로 널리 알려진 가리왕산은 각종 수목이 울창하고 산삼을 비롯한 약초, 산나물이 풍부하다. 청명한 날에는 정상에서 동해바다를 관망할 수 있으며, 회동계곡의 깨끗한 물과 가리왕산 자연휴양림의 통나무집의 숙박이 오는 이들의 발길을 붙잡는 곳이다.
(해발 1561.85m) 회동계곡은 용탄천의 발원지며 맑은 물에는 천연기념물인 열목어가 서식하고 있고 주변에는 봄에는 철쭉이 만발하고 가을에는 단풍, 겨울에는 백설의 은세계를 이루어 4계절 장관을 이루고 있으며 1993년부터 회동계곡에 휴양림이 조성되어 있으며 통나무집, 야영장, 캠프화이어장 등 각종 편의시설이 갖추어져 하계휴양지로서 크게 각광을 받고 있는 지역이기도 하다.
또한, 맑은 계곡으로는 북평면 항골계곡과 북면 자개골의 경치도 가히 견줄 만하다. 가리왕산 8경이 전해질 만큼 경관이 수려하고, 활엽수 극상림이 분포해 있으며, 전국적인 산나물 자생지로 유명하다. 특히, 백두대간의 중심으로 주목군락지가 있어 산림유전자원보호림과 자연휴양림으로 지정되는 등 경관·생태적으로 가치가 큰 점에서 산림청 100명산 중 하나로 선정되었다.",강원도 정선군 정선읍 가리왕산로 707,32,http://tong.visitkorea.or.kr/cms/resource/87/1690887_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/1690887_image3_1.jpg,128.5634777835,37.461826298,0.0,46985
5,1884202,10,가메창(암메),"저지오름 남서쪽 기슭 자락 도로변에 가마솥 모양으로 패여 있는 원형분화구를 품고 있는 자그마한 오름으로, 마을에서는 분화구가 솥바닥처럼 생겼다 하여 가메창이라 부르고 있다. 한경면 저지리 저청초등학교 사거리에서 수동 방향으로 조금 가면 도로 우측에 위치해 있어, 해송이 있는 언덕 위로 몇발자국만 오르면 분화구를 볼 수 있다. 분화구는 둘레가 약 300m, 깊이가 16m 정도로 외륜의 사면경사인 비고(6m)보다 더 깊이 패여있는 형태이다. 오름은 잔디밭 등성이로 곱게 둘러져 있고, 오름옆에 있는 외딴 민가로 들어가는 돌담을 넘는 순간 고운 잔디밭과 듬성듬성한 해송 사이로 움푹패인 굼부리에 놀라지 않을 수 없다. 분화구 바닥은 화구원과 사면사이에 돌담을 둘러 그 안에는 농경지로 이용되고 있다.",제주특별자치도 제주시 한경면 청수로 13-3,39,http://tong.visitkorea.or.kr/cms/resource/01/1884201_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/1884201_image2_1.jpg,126.2460707194,33.3209235283,0.0,2513
6,125822,10,가야산(서산),"주봉인 가야봉(677.6m)을 중심으로 원효봉(677m), 옥양봉(621.4m), 일락산(521.4m), 수정봉(453m), 상왕산(307.2m) 등의 봉우리가 연결되는 다양하면서도  어렵지 않은 등산로가 개설되어 노약자 및 여성, 어린이도 쉽게 산을 오를 수 있다. 또한, 정상에서는 서해가 아련하게 보이고 봄철에는 철쭉과 진달래 등 각종 야생화가 흐드러지게 피어나는 등 사시사철 경치가 수려해 관광객의 탄성을 자아내게 한다. 백제 시대 마애석불의 최고 걸작으로 손꼽히는 국보 서산마애삼존불상을 비롯한 보원사지, 개심사, 일락사 등이 가야산 자락의 품에 자리를 잡고 있다. 또한, 국보 1점, 보물 6점, 기타문화재 4점 등을 비롯한 각종 문화재가 산재해 있어 내포문화권의 핵심지역이며, 그 자체가 거대한 문화재라 불려도 손색이 없다. 유서 깊은 문화유적과  오염되지 않은 자연경관을 찾아 매년 5십만 명 이상의 관광객이 찾아오고 있다.",충청남도 서산시 해미면 산수리,34,http://tong.visitkorea.or.kr/cms/resource/00/1961100_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/1961100_image3_1.jpg,126.6091060355,36.7039864327,0.0,41292
7,2763785,10,가평 잣향기푸른숲,"가평 하면 떠오르는 게 잣일 만큼 가평은 잣의 고장이다. 특히 축령산과 서리산 일대에는 우리나라 최대의 잣나무 숲이 자리 잡고 있는데, 이곳에 ‘잣향기푸른숲’이 둥지를 틀었다. 잣향기푸른숲은 산림치유 프로그램과 숲체험을 즐길 수 있는 산림휴양공간이다. 아침고요수목원 가는 갈림길에서 우측으로 난 길을 따라 약 3.5km를 더 올라가면 잣향기푸른숲에 이른다. 주차장에서 매표소를 지나 200m 정도 오르면 잣향기푸른숲의 중심이자 시작점인 축령백림관에 이른다.  잣향기푸른숲은 축령산과 서리산의 해발 450~600m 사이에 조성되었다. 잣나무가 조림된 것은 일제강점기인 1924년 도유림사업소가 문을 연 이후다. 가평은 산이 많은 고장으로 잣나무가 자라기 좋은 자연 환경을 가지고 있다. 일본인들은 그 점을 간파하고 잣나무의 종자를 생산하기 위한 채종지로 조성한 것이다. 잣향기푸른숲에는 유치원생부터 가족, 연인들이 즐길 수 있는 다양한 코스가 마련되어 있다. 탐방로는 축령백림관을 시작해 잣향기목공방, 출렁다리, 화전민마을, 힐링센터, 기체조장, 풍욕장, 사방댐과 전망대까지 이어진다. 사방댐에서 절고개를 거쳐 축령산이나 서리산까지 등산도 가능하다.",경기도 가평군 상면 축령로 289-146,31,http://tong.visitkorea.or.kr/cms/resource/32/2764032_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/2764032_image2_1.jpg,127.336560307,37.7707592092,0.0,1
8,799819,10,가학산,"해발 355m의 고봉으로 4시간 정도의 등산을 즐길 수 있으며 등산시 다도해 경관을 조망할 수 있어 등산객들의 많은 호평을 받고 있다. 또한 정상에 오르면 동으로는 청산도 및 거문도, 서로는 보길도 격자봉과 추자도, 남으로는 제주 한라산, 북으로는 완도 상왕과 해남 등 다도해의 빼어난 경관을 조망할 수 있다.",전남 완도군 소안면 미라리,38,http://tong.visitkorea.or.kr/cms/resource/75/786375_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/786375_image3_1.jpg,126.6593100914,34.1522183506,0.0,21636
9,129537,10,각산,"각산산성과 각산봉수가 있고, 등산객들이 많이 찾는 편이며 삼천포 앞바다의 섬들이 한눈에 들어온다. 삼천포항 서쪽에 바다와 접하면서 실안동을 말발굽처럼 둘러싸고 있는 산이 각산(해발 398m)이다. 건너편 와룡산의 위세가 워낙 대단하여 일반에게 잘 알려져 있지 않지만 인근 주민들에게 사랑을 받고 있는 산이다. 산은 전형적인 육산으로 산세가 포근한 느낌을 주고 있다. 남릉에 위치한 각산산성과 봉화대가 이 산의 위치적 중요성을 더욱 일깨우고 있다.",경상남도 사천시 수도골안길 24,36,http://tong.visitkorea.or.kr/cms/resource/78/2031478_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2031478_image3_1.jpg,128.074941737,34.9396404117,0.0,20284
